date,horseID,raceID,numberOfRunners,finishingPosition,weight,ageInDays,daysSinceLastRace,nPastRaces,raceClass
20170621,805459,677125,10,5,121,2696,42,69,3
20170621,845315,677125,10,6,133,2647,18,35,3
20170621,840716,677125,10,7,128,2246,11,44,3
20170621,900978,677125,10,8,116,1515,11,26,3
20170621,891396,677125,10,9,118,1593,28,4,3
20170621,895299,677125,10,10,120,1541,7,7,3
20170621,1434687,677127,8,1,131,1203,46,1,5
20170621,990079,677127,8,2,121,1178,306,4,5
20170621,1456801,677127,8,3,131,1237,40,1,5
20170621,1017346,677127,8,4,126,1187,58,3,5
20170621,964679,677127,8,5,131,1153,14,2,5
20170621,1083511,677127,8,6,126,1209,30,2,5
20170621,1504660,677127,8,7,126,1215,0,0,5
20170621,1048747,677127,8,8,126,1249,294,2,5
20170621,864844,677129,11,1,126,1904,12,31,6
20170621,1028244,677129,11,2,142,1605,22,11,6
20170621,902529,677129,11,3,136,1553,28,22,6
20170621,1102086,677129,11,4,124,1156,52,6,6
20170621,1009315,677129,11,5,125,1184,12,18,6
20170621,998534,677129,11,6,127,1176,70,3,6
20170621,906028,677129,11,7,138,1537,14,6,6
20170621,1209560,677129,11,8,128,1163,14,6,6
20170621,1017338,677129,11,9,132,1577,20,15,6
20170621,779854,677129,11,10,135,3025,20,45,6
20170621,831402,677129,11,11,137,2342,75,40,6
20170622,1417665,677024,17,1,127,879,26,4,1
20170622,1406155,677024,17,2,127,868,36,2,1
20170622,1444121,677024,17,3,127,842,12,4,1
20170622,1293761,677024,17,4,127,877,28,3,1
20170622,1452909,677024,17,5,127,854,19,2,1
20170622,1371591,677024,17,6,127,865,32,2,1
20170622,1483357,677024,17,7,127,828,0,0,1
20170622,1441818,677024,17,8,127,872,33,2,1
20170622,1444218,677024,17,9,127,895,20,2,1
20170622,1371798,677024,17,10,127,861,28,3,1
20170622,1371668,677024,17,11,127,867,13,2,1
20170622,1371651,677024,17,12,127,837,17,2,1
20170622,1444131,677024,17,13,127,786,21,1,1
20170622,1499388,677024,17,14,127,846,8,1,1
20170622,1491791,677024,17,15,127,785,14,1,1
20170622,1463743,677024,17,16,127,781,6,2,1
20170622,1509313,677024,17,17,124,856,0,0,1
20170622,906496,677026,13,1,126,1223,19,4,1
20170622,1025045,677026,13,2,126,1191,18,6,1
20170622,1095144,677026,13,3,126,1161,41,2,1
20170622,1017325,677026,13,4,126,1241,18,11,1
20170622,906374,677026,13,5,126,1186,26,3,1
20170622,1211861,677026,13,6,126,1209,47,6,1
20170622,1037616,677026,13,7,126,1155,33,5,1
20170622,1152666,677026,13,8,126,1218,42,3,1
20170622,1048214,677026,13,9,126,1217,39,7,1
20170622,1044092,677026,13,10,126,1195,33,12,1
20170622,1019945,677026,13,11,126,1187,28,8,1
20170622,1049210,677026,13,12,126,1210,18,8,1
20170622,1164057,677026,13,13,126,1189,32,5,1
20170622,1095135,673524,12,1,126,1214,20,4,1
20170622,1094577,673524,12,2,126,1237,28,3,1
20170622,1167749,673524,12,3,126,1238,40,6,1
20170622,1086260,673524,12,4,126,1182,43,6,1
20170622,1439515,673524,12,5,126,1213,28,2,1
20170622,1132566,673524,12,6,126,1216,20,5,1
20170622,1176011,673524,12,7,126,1235,28,3,1
20170622,1387359,673524,12,8,126,1175,26,3,1
20170622,1176012,673524,12,9,126,1237,36,3,1
20170622,1201667,673524,12,10,126,1178,33,3,1
20170622,1150155,673524,12,11,126,1209,46,2,1
20170622,1426165,673524,12,12,126,1222,33,2,1
20170622,846640,672879,14,1,128,2320,28,23,1
20170622,865578,672879,14,2,128,1947,27,17,1
20170622,971953,672879,14,3,126,1545,50,7,1
20170622,869250,672879,14,4,125,1913,28,14,1
20170622,886050,672879,14,5,128,1889,60,13,1
20170622,797066,672879,14,6,128,3007,89,38,1
20170622,871745,672879,14,7,125,1959,50,19,1
20170622,894468,672879,14,8,126,1547,50,15,1
20170622,834125,672879,14,9,128,2670,39,26,1
20170622,860917,672879,14,10,125,1933,34,12,1
20170622,897322,672879,14,11,126,1580,26,11,1
20170622,823016,672879,14,12,128,2607,28,29,1
20170622,841165,672879,14,13,128,2326,71,26,1
20170622,880121,672879,14,14,125,1935,34,14,1
20170622,1380999,677023,29,1,121,1171,26,4,2
20170622,1028237,677023,29,2,126,1237,47,4,2
20170622,1325366,677023,29,3,130,1156,21,5,2
20170622,1241261,677023,29,4,123,1164,26,5,2
20170622,1187841,677023,29,5,134,1192,33,5,2
20170622,1046142,677023,29,6,122,1172,36,4,2
20170622,906234,677023,29,7,123,1207,19,3,2
20170622,1053542,677023,29,8,125,1172,40,3,2
20170622,964852,677023,29,9,129,1152,47,7,2
20170622,1086295,677023,29,10,125,1143,21,6,2
20170622,1247001,677023,29,11,126,1210,47,3,2
20170622,1070650,677023,29,12,121,1179,47,5,2
20170622,1178759,677023,29,13,124,1196,22,4,2
20170622,998317,677023,29,14,126,1177,26,4,2
20170622,1095143,677023,29,15,129,1182,42,5,2
20170622,998309,677023,29,16,124,1205,55,4,2
20170622,1185805,677023,29,17,129,1155,12,5,2
20170622,1094564,677023,29,18,127,1193,110,5,2
20170622,923746,677023,29,19,136,1203,26,12,2
20170622,1108373,677023,29,20,123,1202,40,4,2
20170622,1135287,677023,29,21,124,1186,21,4,2
20170622,1009209,677023,29,22,123,1201,18,6,2
20170622,1004635,677023,29,23,122,1198,59,5,2
20170622,964585,677023,29,24,121,1237,26,4,2
20170622,1033740,677023,29,25,124,1194,12,9,2
20170622,964677,677023,29,26,124,1165,22,6,2
20170622,997817,677023,29,27,130,1216,19,20,2
20170622,1019940,677023,29,28,127,1204,26,6,2
20170622,1041680,677023,29,29,118,1235,62,5,2
20170622,1128233,677025,18,1,119,1202,27,3,2
20170622,1164092,677025,18,2,122,1168,55,5,2
20170622,1028336,677025,18,3,117,1187,6,9,2
20170622,964599,677025,18,4,122,1225,19,8,2
20170622,1178795,677025,18,5,133,1123,25,5,2
20170622,1025053,677025,18,6,125,1154,25,5,2
20170622,1025043,677025,18,7,117,1138,43,7,2
20170622,906457,677025,18,8,122,1161,46,5,2
20170622,906315,677025,18,9,119,1144,26,3,2
20170622,1201654,677025,18,10,120,1240,13,4,2
20170622,1201648,677025,18,11,125,1147,30,3,2
20170622,1047724,677025,18,12,122,1169,19,8,2
20170622,1056466,677025,18,13,119,1238,46,3,2
20170622,906519,677025,18,14,129,1214,26,8,2
20170622,1198371,677025,18,15,128,1190,25,4,2
20170622,1187850,677025,18,16,124,1205,19,4,2
20170622,993835,677025,18,17,124,1224,47,7,2
20170622,1037719,677025,18,18,120,1208,12,7,2
20170622,810121,677049,6,1,129,2627,17,53,5
20170622,810115,677049,6,2,128,2628,33,44,5
20170622,891641,677049,6,3,121,1587,17,17,5
20170622,795805,677049,6,4,126,3016,3,53,5
20170622,901691,677049,6,5,125,1488,21,14,5
20170622,857223,677049,6,6,121,2262,21,17,5
20170622,1293819,677051,10,1,128,812,17,2,5
20170622,1434684,677051,10,2,135,849,14,3,5
20170622,1371756,677051,10,3,123,857,23,1,5
20170622,1384786,677051,10,4,123,861,23,2,5
20170622,1428795,677051,10,5,125,850,17,4,5
20170622,1425152,677051,10,6,128,822,17,3,5
20170622,1509318,677051,10,7,128,779,0,0,5
20170622,1371688,677051,10,8,128,814,23,1,5
20170622,1509320,677051,10,9,128,861,0,0,5
20170622,1495641,677051,10,10,128,824,0,0,5
20170622,1011702,677050,9,1,136,1540,56,10,5
20170622,997245,677050,9,2,128,1188,21,13,5
20170622,811497,677050,9,3,128,2683,5,81,5
20170622,774560,677050,9,4,140,3039,47,52,5
20170622,882548,677050,9,5,125,1524,10,27,5
20170622,864613,677050,9,6,137,1864,10,24,5
20170622,886906,677050,9,7,123,1546,61,22,5
20170622,864355,677050,9,8,129,1908,59,36,5
20170622,891751,677050,9,9,129,1562,10,20,5
20170622,1406169,677046,4,1,133,1168,15,4,4
20170622,1033734,677046,4,2,138,1177,321,4,4
20170622,1013245,677046,4,3,127,1217,26,9,4
20170622,964567,677046,4,4,122,1156,14,18,4
20170622,779091,677045,9,1,118,3047,16,54,3
20170622,886373,677045,9,2,130,1583,6,11,3
20170622,839704,677045,9,3,122,2207,7,47,3
20170622,864096,677045,9,4,129,1941,14,42,3
20170622,842102,677045,9,5,128,2305,29,40,3
20170622,779309,677045,9,6,126,2985,5,73,3
20170622,798325,677045,9,7,125,3000,14,66,3
20170622,885814,677045,9,8,115,1533,12,11,3
20170622,845701,677045,9,9,120,2326,14,26,3
20170622,862229,677047,12,1,140,1926,33,23,6
20170622,901918,677047,12,2,140,1558,13,19,6
20170622,896208,677047,12,3,147,1559,19,16,6
20170622,862830,677047,12,4,134,2246,19,27,6
20170622,735145,677047,12,5,131,3766,13,81,6
20170622,903937,677047,12,6,147,1509,10,20,6
20170622,786772,677047,12,7,124,3408,31,56,6
20170622,863718,677047,12,8,132,2271,17,30,6
20170622,873342,677047,12,9,140,1968,19,32,6
20170622,836573,677047,12,10,144,3361,18,29,6
20170622,845654,677047,12,11,135,2300,8,18,6
20170622,889442,677047,12,12,128,2614,258,10,6
20170622,865806,677048,5,1,132,1969,15,29,5
20170622,860181,677048,5,2,114,1887,21,31,5
20170622,1024329,677048,5,3,133,1542,16,5,5
20170622,882235,677048,5,4,116,1874,12,17,5
20170622,1024300,677048,5,5,125,1501,26,3,5
20170622,1037596,677143,11,1,130,1157,23,9,6
20170622,1047702,677143,11,2,126,1186,21,7,6
20170622,1104810,677143,11,3,133,1148,50,5,6
20170622,1052590,677143,11,4,119,1201,9,12,6
20170622,1022906,677143,11,5,126,1172,36,7,6
20170622,1007211,677143,11,6,129,1182,241,4,6
20170622,1052576,677143,11,7,127,1197,23,6,6
20170622,1128222,677143,11,8,121,1158,16,5,6
20170622,1146382,677143,11,9,123,1156,21,5,6
20170622,923736,677143,11,10,124,1152,27,5,6
20170622,1013241,677143,11,11,128,1172,119,6,6
20170622,1488102,677139,9,1,128,799,0,0,5
20170622,1503416,677139,9,2,123,791,0,0,5
20170622,1488104,677139,9,3,123,833,16,1,5
20170622,1444295,677139,9,4,118,848,16,2,5
20170622,1266735,677139,9,5,121,833,0,0,5
20170622,1445688,677139,9,6,128,800,0,0,5
20170622,1371579,677139,9,7,128,836,26,1,5
20170622,1479816,677139,9,8,123,832,23,1,5
20170622,1509314,677139,9,9,128,845,0,0,5
20170622,883722,677141,4,1,134,1614,9,20,6
20170622,759342,677141,4,2,134,3741,59,88,6
20170622,983070,677141,4,3,123,1179,9,15,6
20170622,841115,677141,4,4,112,2286,9,16,6
20170622,991625,677142,6,1,121,1563,19,6,6
20170622,883716,677142,6,2,118,1593,19,17,6
20170622,749312,677142,6,3,126,3388,15,99,6
20170622,782278,677142,6,4,130,3021,29,73,6
20170622,431518,677142,6,5,125,1946,211,13,6
20170622,773931,677142,6,6,124,3366,29,113,6
20170622,896894,677137,8,1,126,1591,15,12,5
20170622,841972,677137,8,2,127,2275,13,51,5
20170622,412285,677137,8,3,126,2269,15,46,5
20170622,888761,677137,8,4,133,1534,51,10,5
20170622,897693,677137,8,5,114,1580,23,7,5
20170622,895061,677137,8,6,127,1479,15,9,5
20170622,835603,677137,8,7,115,2263,14,44,5
20170622,984896,677137,8,8,114,1519,6,23,5
20170622,1008712,677140,9,1,132,1163,184,5,6
20170622,1052992,677140,9,2,134,1226,154,8,6
20170622,927864,677140,9,3,116,1529,20,12,6
20170622,1170353,677140,9,4,121,1568,8,12,6
20170622,1084845,677140,9,5,126,1226,36,5,6
20170622,878829,677140,9,6,141,1513,20,12,6
20170622,784744,677140,9,7,133,3036,28,70,6
20170622,843387,677140,9,8,121,2596,20,12,6
20170622,1170357,677140,9,9,131,1562,29,8,6
20170622,1164781,677138,10,1,128,1240,8,5,5
20170622,998452,677138,10,2,130,1216,23,9,5
20170622,987829,677138,10,3,132,1222,8,14,5
20170622,1037589,677138,10,4,116,1159,21,8,5
20170622,1092359,677138,10,5,128,1222,13,7,5
20170622,1008796,677138,10,6,116,1169,19,6,5
20170622,1167740,677138,10,7,134,1199,35,3,5
20170622,1167752,677138,10,8,128,1190,24,3,5
20170622,1201069,677138,10,9,128,1130,155,4,5
20170622,1128213,677138,10,10,133,1136,31,5,5
20170622,1314625,677136,7,1,123,846,12,4,5
20170622,1483331,677136,7,2,125,813,21,1,5
20170622,1478715,677136,7,3,128,772,17,1,5
20170622,1371558,677136,7,4,128,817,7,3,5
20170622,1314587,677136,7,5,123,825,21,2,5
20170622,1500664,677136,7,6,128,834,0,0,5
20170622,1384774,677136,7,7,128,842,0,0,5
20170622,902521,677134,6,1,124,1588,4,18,5
20170622,818689,677134,6,2,125,2649,6,56,5
20170622,850938,677134,6,3,131,1932,9,24,5
20170622,890699,677134,6,4,128,1556,15,6,5
20170622,897286,677134,6,5,136,1526,17,19,5
20170622,840037,677134,6,6,133,2287,48,20,5
20170622,875433,677131,10,1,115,1575,19,6,3
20170622,905986,677131,10,2,133,1538,22,8,3
20170622,852630,677131,10,3,132,1872,20,14,3
20170622,874989,677131,10,4,127,1597,12,16,3
20170622,812937,677131,10,5,128,2659,33,54,3
20170622,941605,677131,10,6,120,1573,22,7,3
20170622,846890,677131,10,7,126,2250,29,50,3
20170622,900745,677131,10,8,133,1591,22,16,3
20170622,899197,677131,10,9,133,1551,12,4,3
20170622,895390,677131,10,10,124,1508,40,14,3
20170622,864357,677130,9,1,132,1932,24,24,3
20170622,866319,677130,9,2,130,1976,24,20,3
20170622,898390,677130,9,3,129,1518,12,11,3
20170622,892525,677130,9,4,128,1536,34,12,3
20170622,872812,677130,9,5,128,1889,12,27,3
20170622,766947,677130,9,6,124,3576,13,26,3
20170622,894182,677130,9,7,123,1583,21,11,3
20170622,847987,677130,9,8,130,2293,34,17,3
20170622,894539,677130,9,9,129,1583,92,8,3
20170622,1220205,677133,11,1,126,1197,22,1,4
20170622,1105989,677133,11,2,126,1149,0,0,4
20170622,1116688,677133,11,3,126,1222,30,4,4
20170622,1444293,677133,11,4,126,1205,33,2,4
20170622,998413,677133,11,5,126,1226,266,2,4
20170622,1488099,677133,11,6,126,1158,16,1,4
20170622,1325375,677133,11,7,123,1220,17,2,4
20170622,1485778,677133,11,8,123,1156,0,0,4
20170622,1176017,677133,11,9,119,1175,23,2,4
20170622,1391629,677133,11,10,138,1542,13,2,4
20170622,1491789,677133,11,11,123,1197,11,1,4
20170622,906326,677132,4,1,133,1153,19,5,4
20170622,1191237,677132,4,2,123,1162,19,7,4
20170622,1122688,677132,4,3,124,1156,8,11,4
20170622,1108361,677132,4,4,129,1169,14,5,4
20170622,866977,677135,10,1,139,2251,21,37,5
20170622,990093,677135,10,2,130,1577,15,13,5
20170622,983069,677135,10,3,134,1185,23,5,5
20170622,890899,677135,10,4,136,1536,33,16,5
20170622,805195,677135,10,5,141,2653,10,50,5
20170622,814863,677135,10,6,137,2637,15,78,5
20170622,305368,677135,10,7,139,2306,40,46,5
20170622,889900,677135,10,8,139,1520,30,10,5
20170622,786409,677135,10,9,131,3023,15,119,5
20170622,929231,677135,10,10,113,1176,13,14,5
20170623,1509369,677028,20,1,126,791,0,0,1
20170623,1444270,677028,20,2,126,846,33,2,1
20170623,1471909,677028,20,3,126,845,13,1,1
20170623,1428788,677028,20,4,126,850,35,2,1
20170623,1441846,677028,20,5,126,831,27,2,1
20170623,1371766,677028,20,6,126,893,33,3,1
20170623,1467568,677028,20,7,126,860,27,1,1
20170623,1478665,677028,20,8,126,854,27,1,1
20170623,1439385,677028,20,9,126,812,16,2,1
20170623,1500632,677028,20,10,126,870,0,0,1
20170623,1460360,677028,20,11,126,870,41,1,1
20170623,1471903,677028,20,12,126,870,0,0,1
20170623,1413756,677028,20,13,126,861,34,4,1
20170623,1479818,677028,20,14,126,858,20,1,1
20170623,1474313,677028,20,15,126,884,17,2,1
20170623,1452924,677028,20,16,126,838,15,2,1
20170623,1460359,677028,20,17,126,802,22,2,1
20170623,1480980,677028,20,18,126,838,23,1,1
20170623,1417638,677028,20,19,126,825,0,0,1
20170623,1478728,677028,20,20,126,790,13,2,1
20170623,1035089,673525,12,1,126,1149,20,11,1
20170623,1036294,673525,12,2,126,1214,20,9,1
20170623,906254,673525,12,3,126,1231,36,3,1
20170623,1104811,673525,12,4,126,1192,28,6,1
20170623,906260,673525,12,5,126,1235,20,5,1
20170623,906250,673525,12,6,126,1234,34,2,1
20170623,1026949,673525,12,7,126,1153,20,11,1
20170623,997819,673525,12,8,126,1162,41,9,1
20170623,1026940,673525,12,9,126,1152,41,3,1
20170623,1043702,673525,12,10,126,1163,20,10,1
20170623,1049182,673525,12,11,126,1178,56,3,1
20170623,1053540,673525,12,12,126,1186,272,3,1
20170623,989314,672881,12,1,129,1216,33,5,1
20170623,1001884,672881,12,2,129,1231,27,4,1
20170623,1025027,672881,12,3,129,1195,51,7,1
20170623,1444071,672881,12,4,129,1146,0,0,1
20170623,1043667,672881,12,5,129,1166,33,4,1
20170623,1008768,672881,12,6,129,1238,51,6,1
20170623,1243708,672881,12,7,129,1203,43,3,1
20170623,929424,672881,12,8,129,1243,34,8,1
20170623,1004619,672881,12,9,129,1237,61,9,1
20170623,923738,672881,12,10,129,1191,51,8,1
20170623,964512,672881,12,11,129,1202,48,5,1
20170623,964531,672881,12,12,129,1192,51,9,1
20170623,1004647,672880,7,1,126,1224,26,6,1
20170623,993724,672880,7,2,126,1237,26,11,1
20170623,1025001,672880,7,3,126,1179,26,10,1
20170623,1047712,672880,7,4,126,1225,62,4,1
20170623,1125139,672880,7,5,126,1209,231,1,1
20170623,1146383,672880,7,6,126,1229,35,3,1
20170623,1173384,672880,7,7,126,1201,41,5,1
20170623,1131277,673526,13,1,126,1211,44,5,1
20170623,1150139,673526,13,2,126,1159,43,3,1
20170623,906560,673526,13,3,126,1212,29,3,1
20170623,1132551,673526,13,4,126,1153,34,4,1
20170623,1120841,673526,13,5,126,1228,20,5,1
20170623,1108358,673526,13,6,126,1153,20,5,1
20170623,1122724,673526,13,7,126,1171,20,6,1
20170623,1187839,673526,13,8,126,1147,27,4,1
20170623,906490,673526,13,9,126,1257,35,4,1
20170623,1086223,673526,13,10,126,1231,15,3,1
20170623,906262,673526,13,11,126,1178,20,5,1
20170623,1132563,673526,13,12,126,1237,29,2,1
20170623,1164090,673526,13,13,126,1205,28,3,1
20170623,860961,677027,19,1,128,1974,371,5,2
20170623,868562,677027,19,2,132,1948,41,8,2
20170623,886015,677027,19,3,131,1951,41,17,2
20170623,841920,677027,19,4,136,2246,27,24,2
20170623,901818,677027,19,5,129,1590,21,10,2
20170623,875001,677027,19,6,129,1511,47,10,2
20170623,875164,677027,19,7,129,1533,37,8,2
20170623,839744,677027,19,8,133,2281,120,24,2
20170623,866045,677027,19,9,130,2215,43,29,2
20170623,872004,677027,19,10,130,1951,20,15,2
20170623,875033,677027,19,11,129,1542,37,6,2
20170623,901689,677027,19,12,136,1560,20,20,2
20170623,896556,677027,19,13,131,1555,29,9,2
20170623,875298,677027,19,14,128,1501,27,13,2
20170623,828038,677027,19,15,136,2308,37,37,2
20170623,1122732,677027,19,16,135,1565,30,3,2
20170623,1025088,677027,19,17,133,1534,13,10,2
20170623,826282,677027,19,18,128,2260,37,31,2
20170623,1022963,677027,19,19,129,1525,70,11,2
20170623,784866,677064,14,1,143,3022,11,41,6
20170623,763902,677064,14,2,136,3363,16,97,6
20170623,1112031,677064,14,3,148,1520,2,6,6
20170623,858258,677064,14,4,147,2313,8,19,6
20170623,839125,677064,14,5,149,2645,23,28,6
20170623,856298,677064,14,6,146,2314,16,27,6
20170623,835502,677064,14,7,140,2223,14,59,6
20170623,869386,677064,14,8,141,1903,11,36,6
20170623,805371,677064,14,9,142,2618,25,51,6
20170623,738832,677064,14,10,139,3735,8,48,6
20170623,881223,677064,14,11,145,1574,18,18,6
20170623,805640,677064,14,12,145,2624,11,68,6
20170623,1016761,677064,14,13,143,1566,16,10,6
20170623,758435,677064,14,14,141,3344,351,13,6
20170623,805366,677061,6,1,133,2669,11,46,4
20170623,1115397,677061,6,2,128,1180,44,5,4
20170623,869881,677061,6,3,134,1932,11,13,4
20170623,1110972,677061,6,4,127,1215,15,5,4
20170623,855562,677061,6,5,121,1885,23,26,4
20170623,825782,677061,6,6,127,2611,22,50,4
20170623,1135276,677062,8,1,129,1170,18,6,5
20170623,1461641,677062,8,2,124,1187,15,2,5
20170623,1170457,677062,8,3,129,1153,24,2,5
20170623,851598,677062,8,4,135,2579,57,8,5
20170623,1147804,677062,8,5,129,1204,270,1,5
20170623,1441836,677062,8,6,129,1183,20,2,5
20170623,964937,677062,8,7,124,1157,15,3,5
20170623,867665,677062,8,8,140,1905,41,15,5
20170623,876967,677060,8,1,128,1539,16,23,3
20170623,864611,677060,8,2,127,1898,27,27,3
20170623,1068629,677060,8,3,124,1180,13,7,3
20170623,898387,677060,8,4,130,1962,37,17,3
20170623,414208,677060,8,5,134,1561,28,8,3
20170623,983090,677060,8,6,119,1518,6,10,3
20170623,831338,677060,8,7,133,2324,13,44,3
20170623,814177,677060,8,8,135,2636,20,45,3
20170623,896449,677059,5,1,131,1553,7,12,3
20170623,864560,677059,5,2,114,2298,18,25,3
20170623,875412,677059,5,3,126,1574,4,7,3
20170623,813907,677059,5,4,133,2607,20,91,3
20170623,875016,677059,5,5,131,1536,9,9,3
20170623,855517,677063,12,1,139,1876,6,13,5
20170623,838593,677063,12,2,138,2629,11,18,5
20170623,843752,677063,12,3,140,2696,6,40,5
20170623,832995,677063,12,4,140,2610,11,29,5
20170623,869497,677063,12,5,118,1964,6,35,5
20170623,886669,677063,12,6,120,1948,6,33,5
20170623,897003,677063,12,7,135,1602,15,13,5
20170623,863123,677063,12,8,124,1931,2,28,5
20170623,822744,677063,12,9,125,2661,130,23,5
20170623,748210,677063,12,10,125,3355,241,68,5
20170623,839408,677063,12,11,133,2251,24,26,5
20170623,1048722,677063,12,12,131,1177,18,6,5
20170623,838264,677058,6,1,130,2630,53,38,6
20170623,850907,677058,6,2,127,1940,13,8,6
20170623,843388,677058,6,3,130,2315,22,30,6
20170623,783403,677058,6,4,120,2976,6,59,6
20170623,856016,677058,6,5,115,1921,14,26,6
20170623,418959,677058,6,6,127,1510,97,12,6
20170623,793534,677053,6,1,123,3378,13,56,5
20170623,814695,677053,6,2,135,2646,20,81,5
20170623,867234,677053,6,3,130,1971,50,23,5
20170623,802415,677053,6,4,120,2994,8,70,5
20170623,869739,677053,6,5,115,1929,37,15,5
20170623,765243,677053,6,6,122,3320,21,66,5
20170623,1441828,677052,6,1,126,1212,20,2,5
20170623,1441829,677052,6,2,126,1165,42,2,5
20170623,1001900,677052,6,3,126,1153,14,5,5
20170623,1198277,677052,6,4,119,1219,28,3,5
20170623,1473022,677052,6,5,126,1206,21,2,5
20170623,1509370,677052,6,6,126,1249,0,0,5
20170623,881253,677054,6,1,135,1615,3,9,5
20170623,889982,677054,6,2,140,1553,28,23,5
20170623,1048212,677054,6,3,129,1226,9,4,5
20170623,892038,677054,6,4,116,1581,7,19,5
20170623,888835,677054,6,5,136,1554,50,8,5
20170623,785911,677054,6,6,121,3006,6,52,5
20170623,1469570,677057,5,1,126,816,6,2,6
20170623,1406165,677057,5,2,131,864,3,5,6
20170623,1509992,677057,5,3,131,833,0,0,6
20170623,1509991,677057,5,4,131,787,0,0,6
